id,release_date,title,production_budget,domestic_gross,worldwide_gross,release_year,release_month_x,Profit,ROI,Domestic_vs_Worldwide_Ratio,Release_Month,Day_of_Week
71,2005-09-09,The Exorcism of Emily Rose,18000000,75072454,144529078,2005,9,126529078,7.029393222222223,0.5194280281785234,9,Friday
72,1999-12-10,Deuce Bigalow: Male Gigolo,18000000,65535067,92935067,1999,12,74935067,4.163059277777778,0.7051704928560497,12,Friday
73,2004-01-01,Barbershop 2: Back in Business,18000000,65070412,65842412,2004,1,47842412,2.6579117777777777,0.9882750346387675,1,Thursday
74,2005-12-16,The Family Stone,18000000,60062868,92357499,2005,12,74357499,4.130972166666667,0.6503301697244963,12,Friday
75,2003-11-26,Bad Santa,18000000,60060328,77147031,2003,11,59147031,3.2859461666666667,0.7785176852755358,11,Wednesday
76,1987-06-12,Predator,18000000,59735548,98267558,1987,6,80267558,4.459308777777777,0.6078867656403958,6,Friday
77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,2016,3,74096558,4.116475444444444,0.6481198244129819,3,Friday
78,2015-09-11,The Perfect Guy,18000000,57027435,60278166,2015,9,42278166,2.348787,0.9460711694513068,9,Friday
79,1997-05-02,Austin Powers: International Man of Mystery,18000000,53883989,67683989,1997,5,49683989,2.760221611111111,0.7961113078013177,5,Friday
80,2011-03-25,Diary of a Wimpy Kid: Rodrick Rules,18000000,52698535,73695194,2011,3,55695194,3.0941774444444445,0.7150878115606834,3,Friday
81,1984-09-19,Amadeus,18000000,51973029,51973029,1984,9,33973029,1.8873905,1.0,9,Wednesday
82,2008-04-11,Prom Night,18000000,43869350,57193655,2008,4,39193655,2.1774252777777776,0.7670317625268047,4,Friday
83,2011-04-08,Soul Surfer,18000000,43853424,47158652,2011,4,29158652,1.619925111111111,0.9299125852876371,4,Friday
84,2003-09-26,Under the Tuscan Sun,18000000,43601508,57490024,2003,9,39490024,2.193890222222222,0.7584186779953336,9,Friday
85,2018-06-29,Uncle Drew,18000000,42469946,46527161,2018,6,28527161,1.5848422777777778,0.9127989992770029,6,Friday
86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,2014,10,85215094,4.734171888888889,0.41021711417518064,10,Friday
87,1986-10-10,Peggy Sue Got Married,18000000,41382841,41382841,1986,10,23382841,1.2990467222222222,1.0,10,Friday
88,2001-12-26,Gosford Park,18000000,41300105,41300105,2001,12,23300105,1.2944502777777778,1.0,12,Wednesday
89,2002-01-11,Orange County,18000000,41059716,43308707,2002,1,25308707,1.4060392777777777,0.9480706962689973,1,Friday
90,2013-07-26,Blue Jasmine,18000000,33404871,102912961,2013,7,84912961,4.717386722222222,0.3245934299762301,7,Friday
91,2006-04-28,United 93,18000000,31567134,77635035,2006,4,59635035,3.3130575,0.40660938711497974,4,Friday
92,2003-12-05,Honey,18000000,30272254,62646763,2003,12,44646763,2.480375722222222,0.483221359737294,12,Friday
93,2005-10-14,The Fog,18000000,29511112,37048526,2005,10,19048526,1.0582514444444444,0.7965529316874846,10,Friday
94,1996-05-24,Spy Hard,18000000,26936265,26936265,1996,5,8936265,0.4964591666666667,1.0,5,Friday
95,2015-08-07,Ricki and the Flash,18000000,26839498,41166033,2015,8,23166033,1.2870018333333333,0.6519816471021145,8,Friday
96,1989-12-13,Glory,18000000,26593580,26593580,1989,12,8593580,0.47742111111111113,1.0,12,Wednesday
97,1984-06-29,Conan the Destroyer,18000000,26400000,26400000,1984,6,8400000,0.4666666666666667,1.0,6,Friday
98,2015-11-13,Love the Coopers,18000000,26302731,42227490,2015,11,24227490,1.3459716666666666,0.6228817057324506,11,Friday
100,2009-04-10,Observe and Report,18000000,24007324,27148898,2009,4,9148898,0.5082721111111111,0.8842835536086953,4,Friday
2,2009-09-18,Love Happens,18000000,22965110,36133014,2009,9,18133014,1.0073896666666666,0.6355713918578727,9,Friday
3,2009-09-25,Fame,18000000,22455510,80227619,2009,9,62227619,3.4570899444444443,0.2798975001364555,9,Friday
4,2017-04-28,The Circle,18000000,20497844,40651864,2017,4,22651864,1.2584368888888888,0.5042288835759167,4,Friday
5,1985-12-04,Young Sherlock Holmes,18000000,19739000,19739000,1985,12,1739000,0.0966111111111111,1.0,12,Wednesday
6,2010-11-05,127 Hours,18000000,18335230,60217171,2010,11,42217171,2.345398388888889,0.3044850778526278,11,Friday
7,2000-05-19,Small Time Crooks,18000000,17266359,29934477,2000,5,11934477,0.6630265,0.5768051000189514,5,Friday
8,2000-05-12,Center Stage,18000000,17200925,21361109,2000,5,3361109,0.18672827777777778,0.8052449430411127,5,Friday
9,2016-01-15,Norm of the North,18000000,17062499,30535660,2016,1,12535660,0.6964255555555555,0.5587728904500509,1,Friday
10,2004-02-06,Catch That Kid,18000000,16703799,16959614,2004,2,-1040386,-0.057799222222222224,0.9849162250980477,2,Friday
11,2013-08-16,Jobs,18000000,16131410,43402515,2013,8,25402515,1.4112508333333333,0.37166993663846437,8,Friday
12,2001-10-26,Life as a House,18000000,15652637,23889158,2001,10,5889158,0.32717544444444446,0.6552192839948566,10,Friday
13,2010-01-08,Youth in Revolt,18000000,15285588,19685588,2010,1,1685588,0.09364377777777778,0.7764862294181917,1,Friday
14,2014-07-25,And So It Goes,18000000,15160801,17920013,2014,7,-79987,-0.004443722222222222,0.8460262277711518,7,Friday
15,2009-07-10,"I Love You, Beth Cooper",18000000,14800725,16382538,2009,7,-1617462,-0.089859,0.9034451804720367,7,Friday
16,1981-07-24,Blow Out,18000000,13747234,13747234,1981,7,-4252766,-0.23626477777777777,1.0,7,Friday
17,2001-03-30,The Tailor of Panama,18000000,13491653,27491653,2001,3,9491653,0.5273140555555555,0.4907545210177067,3,Friday
18,1981-05-22,The Legend of the Lone Ranger,18000000,13400000,13400000,1981,5,-4600000,-0.25555555555555554,1.0,5,Friday
19,2014-01-31,Labor Day,18000000,13371528,14189810,2014,1,-3810190,-0.2116772222222222,0.9423331249678466,1,Friday
20,2013-08-30,Getaway,18000000,10501938,11813989,2013,8,-6186011,-0.3436672777777778,0.8889408987937943,8,Friday
21,1997-09-26,The Ice Storm,18000000,8038061,16011975,1997,9,-1988025,-0.11044583333333333,0.502003094558916,9,Friday
22,2004-10-15,Being Julia,18000000,7739049,14488705,2004,10,-3511295,-0.19507194444444445,0.5341435966844518,10,Friday
23,1989-03-22,Troop Beverly Hills,18000000,7190505,7190505,1989,3,-10809495,-0.6005275,1.0,3,Wednesday
24,1986-02-21,Nine 1/2 Weeks,18000000,6734844,6734844,1986,2,-11265156,-0.625842,1.0,2,Friday
25,2010-01-15,The Last Station,18000000,6617867,15696146,2010,1,-2303854,-0.12799188888888888,0.42162369029951685,1,Friday
26,1981-06-26,Dragonslayer,18000000,6000000,6000000,1981,6,-12000000,-0.6666666666666666,1.0,6,Friday
27,1994-09-30,Ed Wood,18000000,5828466,5828466,1994,9,-12171534,-0.6761963333333333,1.0,9,Friday
28,2008-06-06,Mongol,18000000,5705761,27147349,2008,6,9147349,0.5081860555555555,0.21017746521032313,6,Friday
29,2008-10-08,RocknRolla,18000000,5700626,27794339,2008,10,9794339,0.5441299444444444,0.20510025440792098,10,Wednesday
30,1982-06-25,Megaforce,18000000,5675599,5675599,1982,6,-12324401,-0.6846889444444444,1.0,6,Friday
31,2010-08-20,Mao's Last Dancer,18000000,4806750,25941437,2010,8,7941437,0.44119094444444446,0.1852923567803896,8,Friday
32,1996-12-25,Hamlet,18000000,4501094,7129670,1996,12,-10870330,-0.6039072222222223,0.63131870058502,12,Wednesday
33,2014-04-11,The Railway Man,18000000,4438438,23910210,2014,4,5910210,0.328345,0.18562940266940356,4,Friday
34,1995-12-29,Restoration,18000000,4100000,4100000,1995,12,-13900000,-0.7722222222222223,1.0,12,Friday
35,2016-03-18,Midnight Special,18000000,3712282,7680250,2016,3,-10319750,-0.5733194444444445,0.48335431789329775,3,Friday
36,2016-11-25,Miss Sloane,18000000,3500605,7719630,2016,11,-10280370,-0.5711316666666667,0.45346797709216635,11,Friday
36,2016-11-25,Miss Sloane,18000000,3500605,7719630,2016,11,-10280370,-0.5711316666666667,0.45346797709216635,11,Friday
37,2013-09-27,Metallica Through the Never,18000000,3419967,9082906,2013,9,-8917094,-0.4953941111111111,0.37652784252088484,9,Friday
38,2003-09-19,Anything Else,18000000,3203044,13203044,2003,9,-4796956,-0.26649755555555554,0.24259890370735718,9,Friday
39,1996-02-23,Unforgettable,18000000,2483790,2483790,1996,2,-15516210,-0.8620116666666666,1.0,2,Friday
40,2017-03-17,T2: Trainspotting,18000000,2402004,42091262,2017,3,24091262,1.3384034444444444,0.05706657120425612,3,Friday
41,2009-12-30,Das Weisse Band: Eine deutsche Kindergeschichte,18000000,2222862,25727044,2009,12,7727044,0.42928022222222223,0.08640176461780841,12,Wednesday
42,1986-04-25,8 Million Ways to Die,18000000,1305114,1305114,1986,4,-16694886,-0.9274936666666667,1.0,4,Friday
43,2013-03-01,Phantom,18000000,1034589,1199510,2013,3,-16800490,-0.9333605555555555,0.8625096914573451,3,Friday
44,2002-04-26,The Salton Sea,18000000,676698,676698,2002,4,-17323302,-0.9624056666666667,1.0,4,Friday
45,2009-04-24,The Informers,18000000,315000,315000,2009,4,-17685000,-0.9825,1.0,4,Friday
46,1999-09-24,One Man's Hero,18000000,229311,229311,1999,9,-17770689,-0.9872605,1.0,9,Friday
47,2010-10-15,Carlos,18000000,145526,1619153,2010,10,-16380847,-0.9100470555555555,0.08987785589132095,10,Friday
48,2006-09-22,Renaissance,18000000,70644,2401413,2006,9,-15598587,-0.8665881666666667,0.029417680340699415,9,Friday
49,2008-12-31,I Come with the Rain,18000000,0,627422,2008,12,-17372578,-0.9651432222222223,0.0,12,Wednesday
50,2016-04-15,I Am Wrath,18000000,0,309608,2016,4,-17690392,-0.9827995555555555,0.0,4,Friday
51,2014-11-14,Wolves,18000000,0,94953,2014,11,-17905047,-0.9947248333333333,0.0,11,Friday
52,2008-04-08,Day of the Dead,18000000,0,0,2008,4,-18000000,-1.0,,4,Tuesday
53,2014-08-22,The Prince,18000000,0,0,2014,8,-18000000,-1.0,,8,Friday
54,2016-02-19,Forsaken,18000000,0,0,2016,2,-18000000,-1.0,,2,Friday
54,2016-02-19,Forsaken,18000000,0,0,2016,2,-18000000,-1.0,,2,Friday
55,1985-06-28,Red Sonja,17900000,6905861,6908640,1985,6,-10991360,-0.6140424581005587,0.9995977500636883,6,Friday
56,2012-07-13,Red Lights,17700000,49521,14518884,2012,7,-3181116,-0.17972406779661018,0.0034107993424287984,7,Friday
57,2007-08-17,Superbad,17500000,121463226,169955142,2007,8,152455142,8.7117224,0.7146781472489958,8,Friday
58,2009-02-20,Madea Goes To Jail,17500000,90508336,90508336,2009,2,73008336,4.171904914285714,1.0,2,Friday
59,2008-02-14,Step Up 2 the Streets,17500000,58017783,148586910,2008,2,131086910,7.490680571428571,0.3904636215935845,2,Thursday
60,2006-01-13,Hoodwinked,17500000,51386611,109843390,2006,1,92343390,5.276765142857143,0.46781705298789483,1,Friday
61,2004-12-22,Hotel Rwanda,17500000,23519128,36521223,2004,12,19021223,1.0869270285714285,0.6439852247007172,12,Wednesday
62,2006-08-25,Beerfest,17500000,19185184,20159316,2006,8,2659316,0.1519609142857143,0.9516783208319172,8,Friday
63,2013-11-27,Black Nativity,17500000,7018188,7285135,2013,11,-10214865,-0.5837065714285714,0.9633573022325599,11,Wednesday
64,2003-04-25,City of Ghosts,17500000,325491,325491,2003,4,-17174509,-0.9814005142857143,1.0,4,Friday
65,2007-12-31,Taxi 4,17500000,0,60865364,2007,12,43365364,2.4780208,0.0,12,Monday
67,2001-08-10,The Others,17000000,96522687,207765056,2001,8,190765056,11.22147388235294,0.464576136422094,8,Friday
68,1986-07-18,Aliens,17000000,85160248,183316455,1986,7,166316455,9.78332088235294,0.46455321209435346,7,Friday
69,2014-08-13,Letâs Be Cops,17000000,82390774,136890774,2014,8,119890774,7.052398470588235,0.6018723657738979,8,Wednesday
70,1997-10-17,I Know What You Did Last Summer,17000000,72250091,125250091,1997,10,108250091,6.3676524117647055,0.5768466148260124,10,Friday
72,2004-10-22,Sideways,17000000,71502303,109793192,2004,10,92793192,5.45842305882353,0.6512453249378158,10,Friday
73,2013-11-15,The Best Man Holiday,17000000,70525195,72835710,2013,11,55835710,3.2844535294117647,0.9682777170703766,11,Friday
74,2009-02-13,Friday the 13th,17000000,65002019,92670237,2009,2,75670237,4.451190411764706,0.7014336113114721,2,Friday
75,2012-09-28,Pitch Perfect,17000000,65001093,116044347,2012,9,99044347,5.826138058823529,0.560140107471155,9,Friday
76,1998-08-05,Halloween: H2O,17000000,55041738,55041738,1998,8,38041738,2.237749294117647,1.0,8,Wednesday
77,2013-04-05,Evil Dead,17000000,54239856,97778356,2013,4,80778356,4.751668,0.5547225195727365,4,Friday
78,2004-08-27,Jet Li's Hero,17000000,53652140,177535958,2004,8,160535958,9.443291647058823,0.30220435682105595,8,Friday
79,2010-10-29,Saw 3D,17000000,45710178,133735284,2010,10,116735284,6.8667814117647055,0.34179594668524427,10,Friday
80,2015-02-20,"McFarland, USA",17000000,44480275,45707924,2015,2,28707924,1.688701411764706,0.9731414404207025,2,Friday
81,2016-11-11,Almost Christmas,17000000,42065185,42493506,2016,11,25493506,1.499618,0.9899203186482188,11,Friday
82,2006-03-10,The Hills Have Eyes,17000000,41778863,70355813,2006,3,53355813,3.1385772352941177,0.5938224749104953,3,Friday
83,2002-03-01,40 Days and 40 Nights,17000000,37939782,95092667,2002,3,78092667,4.593686294117647,0.3989769474022639,3,Friday
84,2003-10-10,Good Boy!,17000000,37667746,45312217,2003,10,28312217,1.6654245294117647,0.8312933794433408,10,Friday
85,2007-01-26,Smokin' Aces,17000000,35662731,57263440,2007,1,40263440,2.3684376470588235,0.6227835945587621,1,Friday
86,1998-10-02,A Night at the Roxbury,17000000,30331165,30331165,1998,10,13331165,0.7841861764705882,1.0,10,Friday
87,2011-03-04,Beastly,17000000,27865571,38028230,2011,3,21028230,1.236954705882353,0.7327601363513369,3,Friday
88,2010-03-05,Brooklyn's Finest,17000000,27163593,39233233,2010,3,22233233,1.3078372352941177,0.6923618300842044,3,Friday
89,1982-07-09,Tron,17000000,26918576,26918576,1982,7,9918576,0.5834456470588235,1.0,7,Friday
90,2010-08-20,Lottery Ticket,17000000,24719879,24719879,2010,8,7719879,0.4541105294117647,1.0,8,Friday
91,2003-09-05,Dickie Roberts: Former Child Star,17000000,22734486,23734486,2003,9,6734486,0.39614623529411763,0.9578672148198195,9,Friday
92,2006-03-31,ATL,17000000,21170563,21170563,2006,3,4170563,0.24532723529411765,1.0,3,Friday
93,2001-08-24,Summer Catch,17000000,19693891,19693891,2001,8,2693891,0.15846417647058825,1.0,8,Friday
94,1998-12-11,A Simple Plan,17000000,16316273,16316273,1998,12,-683727,-0.040219235294117646,1.0,12,Friday
95,2006-03-24,Larry the Cable Guy: Health Inspector,17000000,15680099,15680099,2006,3,-1319901,-0.07764123529411765,1.0,3,Friday
96,2002-11-27,Wes Craven Presents: They,17000000,12840842,16140842,2002,11,-859158,-0.050538705882352944,0.7955496993279533,11,Wednesday
97,1999-10-01,The Adventures of Elmo in Grouchland,17000000,11634458,11634458,1999,10,-5365542,-0.31562011764705883,1.0,10,Friday
98,1987-07-24,Superman IV: The Quest for Peace,17000000,11227824,11227824,1987,7,-5772176,-0.3395397647058824,1.0,7,Friday
100,2009-06-05,My Life in Ruins,17000000,8677425,20477425,2009,6,3477425,0.20455441176470587,0.42375567240509976,6,Friday
1,2006-04-21,American Dreamz,17000000,7314027,16510971,2006,4,-489029,-0.02876641176470588,0.44297982232541017,4,Friday
2,2008-01-25,How She Move,17000000,7070641,8607815,2008,1,-8392185,-0.4936579411764706,0.821421115579273,1,Friday
3,2006-02-24,Running Scared,17000000,6855137,9729088,2006,2,-7270912,-0.4277007058823529,0.7046022196530651,2,Friday
4,2012-08-24,The Apparition,17000000,4936819,10637281,2012,8,-6362719,-0.3742775882352941,0.46410534797379144,8,Friday
5,2004-04-30,Bobby Jones: Stroke of Genius,17000000,2694071,2694071,2004,4,-14305929,-0.8415252352941176,1.0,4,Friday
6,1986-08-29,Shanghai Surprise,17000000,2315000,2315000,1986,8,-14685000,-0.8638235294117647,1.0,8,Friday
7,2010-12-25,L'illusionniste,17000000,2231474,8609949,2010,12,-8390051,-0.49353241176470586,0.25917389289994636,12,Saturday
8,1981-01-01,Roar,17000000,2110050,2110050,1981,1,-14889950,-0.8758794117647059,1.0,1,Thursday
9,2003-10-17,Veronica Guerin,17000000,1569918,9438074,2003,10,-7561926,-0.4448191764705882,0.16633881022759517,10,Friday
10,2016-06-10,Genius,17000000,1361045,7265283,2016,6,-9734717,-0.5726304117647059,0.18733544171644795,6,Friday
11,2007-11-14,Southland Tales,17000000,275380,364607,2007,11,-16635393,-0.9785525294117647,0.7552789716050432,11,Wednesday
12,2015-06-26,Escobar: Paradise Lost,17000000,195792,3917679,2015,6,-13082321,-0.769548294117647,0.0499765294706381,6,Friday
13,2017-09-26,"Mune, le gardien de la lune",17000000,0,14534046,2017,9,-2465954,-0.14505611764705884,0.0,9,Tuesday
14,2009-06-23,Chasseurs de dragons,17000000,0,13446115,2009,6,-3553885,-0.20905205882352942,0.0,6,Tuesday
16,2019-07-12,Crawl,17000000,0,0,2019,7,-17000000,-1.0,,7,Friday
17,2016-03-11,The Young Messiah,16800000,6469813,7313697,2016,3,-9486303,-0.5646608928571428,0.8846159473109154,3,Friday
18,2006-11-10,FUR: An Imaginary Portrait of Diane Arbus,16800000,223202,2281089,2006,11,-14518911,-0.8642208928571429,0.09784887832083711,11,Friday
19,1991-11-27,My Girl,16500000,58011485,58011485,1991,11,41511485,2.515847575757576,1.0,11,Wednesday
20,1987-12-11,Wall Street,16500000,43848100,43848100,1987,12,27348100,1.657460606060606,1.0,12,Friday
21,1995-12-11,Sense and Sensibility,16500000,42993774,134993774,1995,12,118493774,7.181440848484849,0.3184870881526729,12,Monday
22,2006-08-18,The Illusionist,16500000,39868642,83792062,2006,8,67292062,4.0783067878787875,0.4758045219128275,8,Friday
23,2007-08-03,Becoming Jane,16500000,18663911,39380876,2007,8,22880876,1.3867197575757575,0.4739333629856278,8,Friday
24,2003-12-19,House of Sand and Fog,16500000,13005485,16157923,2003,12,-342077,-0.020731939393939393,0.8048983152104389,12,Friday
25,2007-09-21,Sydney White,16500000,11892415,13636339,2007,9,-2863661,-0.1735552121212121,0.8721120089490295,9,Friday
26,2007-12-31,Arn - Tempelriddaren,16500000,0,21404122,2007,12,4904122,0.2972195151515152,0.0,12,Monday
27,1989-06-02,Dead Poets Society,16400000,95860116,239500000,1989,6,223100000,13.603658536585366,0.400251006263048,6,Friday
29,1989-07-14,When Harry Met Sallyâ¦,16000000,92823546,92961960,1989,7,76961960,4.8101225,0.9985110683982997,7,Friday
30,2000-05-19,Road Trip,16000000,68525609,119739110,2000,5,103739110,6.483694375,0.572290949882624,5,Friday
31,1982-12-08,The Verdict,16000000,53977250,53977250,1982,12,37977250,2.373578125,1.0,12,Wednesday
32,1999-01-15,Varsity Blues,16000000,52894169,54294169,1999,1,38294169,2.3933855625,0.9742145422651187,1,Friday
33,2012-05-25,Moonrise Kingdom,16000000,45512466,68848446,2012,5,52848446,3.303027875,0.6610529161398937,5,Friday
34,2011-11-25,The Artist,16000000,44667095,128256712,2011,11,112256712,7.0160445,0.3482632160412782,11,Friday
35,2009-01-09,The Unborn,16000000,42670410,78208812,2009,1,62208812,3.88805075,0.5455959361714893,1,Friday
36,2002-08-02,The Master of Disguise,16000000,40363530,40363530,2002,8,24363530,1.522720625,1.0,8,Friday
37,2006-10-06,The Texas Chainsaw Massacre: The Beginning,16000000,39517763,50517763,2006,10,34517763,2.1573601875,0.7822548080761217,10,Friday
38,2006-12-29,El Laberinto del Fauno,16000000,37634615,87041569,2006,12,71041569,4.4400980625,0.4323751907551207,12,Friday
39,2011-02-04,The Roommate,16000000,37300107,52545707,2011,2,36545707,2.2841066875,0.7098602175054948,2,Friday
40,2007-02-02,The Messengers,16000000,35374833,53774833,2007,2,37774833,2.3609270625,0.6578325031711395,2,Friday
41,2001-03-02,See Spot Run,16000000,33357476,43057552,2001,3,27057552,1.691097,0.7747183583497733,3,Friday
42,1991-08-09,Double Impact,16000000,29090445,29090445,1991,8,13090445,0.8181528125,1.0,8,Friday
43,2001-06-27,Baby Boy,16000000,28734552,28734552,2001,6,12734552,0.7959095,1.0,6,Wednesday
44,2001-04-11,Joe Dirt,16000000,27087695,30987695,2001,4,14987695,0.9367309375,0.8741435915126956,4,Wednesday
45,2008-09-12,The Women,16000000,26902075,50103808,2008,9,34103808,2.131488,0.5369267541501037,9,Friday
46,2007-04-20,Hot Fuzz,16000000,23618786,81742618,2007,4,65742618,4.108913625,0.28894090473099354,4,Friday
47,2008-08-15,Vicky Cristina Barcelona,16000000,23216709,104504817,2008,8,88504817,5.5315510625,0.22215922353129425,8,Friday
48,2000-06-16,Boys and Girls,16000000,21799652,21799652,2000,6,5799652,0.36247825,1.0,6,Friday
49,2018-06-13,Superfly,16000000,20537137,20723581,2018,6,4723581,0.2952238125,0.9910032923363968,6,Wednesday
50,1994-11-18,LÃ©on,16000000,19284974,45284974,1994,11,29284974,1.830310875,0.4258581223873508,11,Friday
51,2010-03-12,Remember Me,16000000,19068240,56506120,2010,3,40506120,2.5316325,0.33745442086627075,3,Friday
52,2002-10-11,White Oleander,16000000,16357770,21657770,2002,10,5657770,0.353610625,0.7552841312840611,10,Friday
53,2009-09-18,Jennifer's Body,16000000,16204793,31943401,2009,9,15943401,0.9964625625,0.5072970470489351,9,Friday
54,2000-03-03,Drowning Mona,16000000,15427192,15980376,2000,3,-19624,-0.0012265,0.9653835429153858,3,Friday
55,1987-01-30,Radio Days,16000000,14792779,14792779,1987,1,-1207221,-0.0754513125,1.0,1,Friday
56,2003-07-18,How to Deal,16000000,14108518,14108518,2003,7,-1891482,-0.118217625,1.0,7,Friday
57,2014-10-03,Left Behind,16000000,14019924,20769209,2014,10,4769209,0.2980755625,0.6750340853135043,10,Friday
58,2004-05-28,Soul Plane,16000000,13922211,14553807,2004,5,-1446193,-0.0903870625,0.9566026950886459,5,Friday
59,1988-12-09,My Stepmother Is an Alien,16000000,13854000,13854000,1988,12,-2146000,-0.134125,1.0,12,Friday
60,2012-06-29,People Like Us,16000000,12431792,12617472,2012,6,-3382528,-0.211408,0.9852838983910565,6,Friday
61,1999-05-28,The Thirteenth Floor,16000000,11810854,11810854,1999,5,-4189146,-0.261821625,1.0,5,Friday
62,2004-09-03,The Cookout,16000000,11540112,11540112,2004,9,-4459888,-0.278743,1.0,9,Friday
64,1986-03-07,Highlander,16000000,5900000,12900000,1986,3,-3100000,-0.19375,0.4573643410852713,3,Friday
65,2016-11-18,Bleed for This,16000000,5083906,6603926,2016,11,-9396074,-0.587254625,0.7698308551610057,11,Friday
65,2016-11-18,Bleed for This,16000000,5083906,6603926,2016,11,-9396074,-0.587254625,0.7698308551610057,11,Friday
66,2002-05-03,Hollywood Ending,16000000,4839383,14839383,2002,5,-1160617,-0.0725385625,0.3261175346710844,5,Friday
67,2000-09-15,Duets,16000000,4734235,6615452,2000,9,-9384548,-0.58653425,0.7156328849487533,9,Friday
68,1999-08-13,Detroit Rock City,16000000,4217115,5825314,1999,8,-10174686,-0.635917875,0.7239292165194872,8,Friday
69,2007-10-19,Things We Lost in the Fire,16000000,3287315,8120148,2007,10,-7879852,-0.49249075,0.40483437001394557,10,Friday
70,2014-11-14,The Homesman,16000000,2429989,8217571,2014,11,-7782429,-0.4864018125,0.29570648066198635,11,Friday
71,2013-04-05,Trance,16000000,2322593,22594052,2013,4,6594052,0.41212825,0.10279665639434662,4,Friday
72,2014-05-16,The Immigrant,16000000,2013456,7585011,2014,5,-8414989,-0.5259368125,0.2654519551784434,5,Friday
73,1997-08-15,Steel,16000000,1686429,1686429,1997,8,-14313571,-0.8945981875,1.0,8,Friday
74,2005-12-21,The White Countess,16000000,1669971,2814566,2005,12,-13185434,-0.824089625,0.5933316184449041,12,Wednesday
76,2014-10-01,"Men, Women and Children",16000000,705908,1685403,2014,10,-14314597,-0.8946623125,0.4188363257927036,10,Wednesday
77,2010-09-24,Enter the Void,16000000,337997,1467278,2010,9,-14532722,-0.908295125,0.23035648322949026,9,Friday
78,2008-12-31,Good,16000000,31631,31631,2008,12,-15968369,-0.9980230625,1.0,12,Wednesday
79,2012-11-02,Vamps,16000000,3361,94812,2012,11,-15905188,-0.99407425,0.03544909927013458,11,Friday
80,2010-05-11,Haeundae,16000000,0,64733391,2010,5,48733391,3.0458369375,0.0,5,Tuesday
81,2010-03-09,Hachiko: A Dog's Story,16000000,0,47707417,2010,3,31707417,1.9817135625,0.0,3,Tuesday
82,2013-12-31,Zulu,16000000,0,1844228,2013,12,-14155772,-0.88473575,0.0,12,Tuesday
83,2018-12-21,Second Act,15700000,39282227,63288854,2018,12,47588854,3.0311371974522294,0.6206815974263019,12,Friday
84,2002-06-21,Juwanna Mann,15600000,13571817,13771817,2002,6,-1828183,-0.11719121794871795,0.9854775880335906,6,Friday
85,2007-06-08,La MÃ´me,15500000,10299782,88611837,2007,6,73111837,4.71689270967742,0.11623483214776373,6,Friday
86,2002-11-15,Ararat,15500000,1693000,1693000,2002,11,-13807000,-0.890774193548387,1.0,11,Friday
87,2007-04-13,Slow Burn,15500000,1237615,1237615,2007,4,-14262385,-0.9201538709677419,1.0,4,Friday
88,2005-04-22,Madison,15500000,517262,517262,2005,4,-14982738,-0.9666282580645161,1.0,4,Friday
89,2010-02-26,The Yellow Handkerchief,15500000,318623,318623,2010,2,-15181377,-0.9794436774193548,1.0,2,Friday
90,2002-09-27,Wasabi,15300000,81525,7000000,2002,9,-8300000,-0.5424836601307189,0.011646428571428571,9,Friday
91,2006-03-31,Slither,15250000,7802450,12930343,2006,3,-2319657,-0.1521086557377049,0.6034217344427755,3,Friday
99,2000-12-08,"Crouching Tiger, Hidden Dragon",15000000,128067808,213514672,2000,12,198514672,13.234311466666666,0.5998079982063247,12,Friday
100,1988-12-09,Twins,15000000,111936388,216600000,1988,12,201600000,13.44,0.5167884949215144,12,Friday
1,1996-12-20,Scream,15000000,103046663,173046663,1996,12,158046663,10.5364442,0.5954848317415979,12,Friday
3,2013-10-25,Jackass Presents: Bad Grandpa,15000000,102003019,160903019,2013,10,145903019,9.726867933333333,0.6339409890127667,10,Friday
5,1985-12-18,The Color Purple,15000000,93589701,93589701,1985,12,78589701,5.2393134,1.0,12,Wednesday
6,2014-11-28,The Imitation Game,15000000,91125143,227740463,2014,11,212740463,14.182697533333334,0.4001271526351468,11,Friday
7,1988-03-30,Beetlejuice,15000000,73839613,73887546,1988,3,58887546,3.9258364,0.9993512709164817,3,Wednesday
9,2013-01-18,Mama,15000000,71628180,148095566,2013,1,133095566,8.873037733333334,0.4836618808695461,1,Friday
12,1987-03-06,Lethal Weapon,15000000,65192350,120192350,1987,3,105192350,7.012823333333333,0.5424001610751433,3,Friday
13,2010-03-19,Diary of a Wimpy Kid,15000000,64003625,76954311,2010,3,61954311,4.1302874,0.8317094152139183,3,Friday
14,1983-07-29,National Lampoonâs Vacation,15000000,61400000,61400000,1983,7,46400000,3.0933333333333333,1.0,7,Friday
15,2007-08-31,Halloween,15000000,58269151,77514401,2007,8,62514401,4.167626733333333,0.7517203287167246,8,Friday
16,2006-09-30,The Queen,15000000,56441711,128885873,2006,9,113885873,7.592391533333333,0.43792007367634467,9,Saturday
17,2007-10-12,Why Did I Get Married?,15000000,55204525,55934178,2007,10,40934178,2.7289452,0.9869551493185437,10,Friday
18,2012-02-03,The Woman in Black,15000000,54333290,128955898,2012,2,113955898,7.597059866666667,0.4213323379749564,2,Friday
